"","P607 - Nº Trabajadores","P639 - Años Funcionamiento","P640 - Método Contable","P978 - Smartphones","P1010 - Ingresos ($)","P1087 - PC Escritorio","P1088 - PC Portátil","P1559 - Redes Sociales","P2524 - Acceso a Internet","P2529 - Velocidad Internet","P2532 - Página Web","SECTOR - Sector Económico"
"21499",1,"10 años o más","No lleva",0,1500000,0,0,"No","No",NA,"No","Comercio"
"21500",1,"10 años o más","No lleva",0,3e+06,0,0,"No","No",NA,"No","Comercio"
"21501",1,"10 años o más","No lleva",0,2.5e+08,0,0,"No","No",NA,"No","Comercio"
"21502",1,"10 años o más","No lleva",0,151200000,0,0,"No","No",NA,"No","Comercio"
"21503",1,"10 años o más","No lleva",0,2e+08,0,0,"No","No",NA,"No","Comercio"
"21504",1,"10 años o más","No lleva",0,9.6e+07,0,0,"No","No",NA,"No","Comercio"
"21505",1,"5 a menos de 10 años","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"21506",2,"1 a menos de 3 años","Otro tipo de cuentas",0,2.64e+08,0,0,"No","No",NA,"No","Comercio"
"21507",2,"10 años o más","No lleva",0,3888000,0,0,"No","No",NA,"No","Servicios"
"21508",2,"10 años o más","No lleva",0,1e+08,0,0,"No","No",NA,"No","Comercio"
"21509",2,"10 años o más","Otro tipo de cuentas",0,1.8e+08,0,0,"No","No",NA,"No","Comercio"
"21510",1,"10 años o más","No lleva",0,4e+06,0,0,"No","No",NA,"No","Comercio"
"21511",2,"5 a menos de 10 años","Otro tipo de cuentas",0,8e+07,0,0,"No","No",NA,"No","Comercio"
"21512",1,"10 años o más","Libro de registro diario",0,5e+07,0,0,"No","No",NA,"No","Comercio"
"21513",1,"10 años o más","Otro tipo de cuentas",0,5e+07,0,0,"No","No",NA,"No","Comercio"
"21514",3,"10 años o más","Otro tipo de cuentas",0,2.4e+07,0,0,"No","No",NA,"No","Servicios"
"21515",5,"10 años o más","P o G o Balance General",1,8.4e+08,2,0,"No","Sí","4 MB o más","No","Comercio"
"21516",4,"3 a menos de 5 años","Otro tipo de cuentas",0,3e+07,0,0,"No","No",NA,"No","Comercio"
"21517",2,"5 a menos de 10 años","No lleva",0,18840000,0,0,"No","No",NA,"No","Servicios"
"21518",1,"3 a menos de 5 años","No lleva",0,43200000,0,0,"No","No",NA,"No","Servicios"
"21519",1,"10 años o más","No lleva",0,23040000,0,0,"No","No",NA,"No","Comercio"
"21520",1,"10 años o más","No lleva",0,34560000,0,0,"No","No",NA,"No","Comercio"
"21521",2,"10 años o más","No lleva",0,57600000,0,0,"No","No",NA,"No","Comercio"
"21522",1,"10 años o más","No lleva",0,23040000,0,0,"No","No",NA,"No","Comercio"
"21523",1,"10 años o más","No lleva",0,11520000,0,0,"No","No",NA,"No","Comercio"
"21524",1,"10 años o más","No lleva",0,28800000,0,0,"No","No",NA,"No","Comercio"
"21525",1,"10 años o más","No lleva",0,1e+07,0,0,"No","No",NA,"No","Comercio"
"21526",2,"10 años o más","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Servicios"
"21527",2,"10 años o más","No lleva",0,5e+07,0,0,"No","No",NA,"No","Comercio"
"21528",1,"5 a menos de 10 años","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"21529",1,"10 años o más","No lleva",0,3500000,0,0,"No","No",NA,"No","Comercio"
"21530",1,"10 años o más","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"21531",1,"5 a menos de 10 años","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"21532",1,"10 años o más","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"21533",1,"3 a menos de 5 años","No lleva",0,7200000,0,0,"No","No",NA,"No","Comercio"
"21534",3,"10 años o más","Otro tipo de cuentas",0,86400000,0,0,"No","No",NA,"No","Servicios"
"21535",1,"10 años o más","No lleva",0,2160000,0,0,"No","No",NA,"No","Comercio"
"21536",1,"10 años o más","No lleva",0,26352000,0,0,"No","No",NA,"No","Comercio"
"21537",3,"10 años o más","No lleva",0,9600000,0,0,"No","No",NA,"No","Comercio"
"21538",2,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Comercio"
"21539",3,"10 años o más","No lleva",0,3e+07,0,0,"No","No",NA,"No","Comercio"
"21540",1,"1 a menos de 3 años","No lleva",0,32400000,0,0,"No","No",NA,"No","Comercio"
"21541",1,"10 años o más","P o G o Balance General",0,4.8e+07,0,1,"No","Sí","4 MB o más","No","Comercio"
"21542",2,"1 a menos de 3 años","Otro tipo de cuentas",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"21543",1,"10 años o más","Otro tipo de cuentas",1,1.4e+07,0,0,"No","No",NA,"No","Servicios"
"21544",1,"3 a menos de 5 años","No lleva",1,4826178,0,0,"No","No",NA,"No","Servicios"
"21545",2,"10 años o más","Otro tipo de cuentas",0,6e+06,4,0,"No","Sí","4 MB o más","No","Comercio"
"21546",8,"1 a menos de 3 años","P o G o Balance General",0,6.6e+08,3,1,"No","Sí","4 MB o más","No","Comercio"
"21547",5,"10 años o más","Otro tipo de cuentas",1,8.4e+07,0,1,"No","Sí","Menos de 2 MB","No","Industria"
"21548",3,"10 años o más","No lleva",0,2.4e+08,0,0,"No","No",NA,"No","Comercio"
"21549",2,"5 a menos de 10 años","No lleva",0,28800000,0,0,"No","No",NA,"No","Comercio"
"21550",2,"10 años o más","No lleva",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"21551",1,"10 años o más","Otro tipo de cuentas",0,1e+08,0,0,"No","No",NA,"No","Comercio"
"21552",1,"10 años o más","No lleva",0,1440000,0,0,"No","No",NA,"No","Comercio"
"21553",1,"10 años o más","Otro tipo de cuentas",0,17280000,0,0,"No","No",NA,"No","Comercio"
"21554",1,"10 años o más","No lleva",0,12960000,0,0,"No","No",NA,"No","Comercio"
"21555",1,"10 años o más","No lleva",0,7e+06,0,0,"No","No",NA,"No","Comercio"
"21556",1,"10 años o más","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"21557",1,"10 años o más","No lleva",0,1e+07,0,0,"No","No",NA,"No","Comercio"
"21558",1,"5 a menos de 10 años","No lleva",0,2500000,0,0,"No","No",NA,"No","Comercio"
"21559",2,"10 años o más","No lleva",0,1e+07,0,0,"No","No",NA,"No","Comercio"
"21560",1,"10 años o más","No lleva",0,5e+06,0,0,"No","No",NA,"No","Comercio"
"21561",1,"10 años o más","No lleva",0,1e+07,0,0,"No","No",NA,"No","Comercio"
"21562",1,"10 años o más","No lleva",0,3500000,0,0,"No","No",NA,"No","Comercio"
"21563",2,"10 años o más","No lleva",0,3e+07,0,0,"No","No",NA,"No","Comercio"
"21564",1,"10 años o más","No lleva",0,6240000,0,0,"No","No",NA,"No","Comercio"
"21565",1,"10 años o más","No lleva",0,8400000,0,0,"Sí","No",NA,"Sí","Comercio"
"21566",2,"10 años o más","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Servicios"
"21567",2,"10 años o más","No lleva",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"21568",1,"10 años o más","Otro tipo de cuentas",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"21569",1,"10 años o más","No lleva",0,2400000,0,0,"No","No",NA,"No","Comercio"
"21570",1,"5 a menos de 10 años","No lleva",0,3600000,0,0,"No","No",NA,"No","Comercio"
"21571",2,"1 a menos de 3 años","Otro tipo de cuentas",0,8400000,0,0,"No","No",NA,"No","Comercio"
"21572",3,"5 a menos de 10 años","Otro tipo de cuentas",0,1.08e+08,0,0,"No","No",NA,"No","Servicios"
"21573",1,"1 a menos de 3 años","No lleva",0,14400000,0,0,"No","No",NA,"No","Servicios"
"21574",1,"1 a menos de 3 años","No lleva",0,7200000,0,0,"No","No",NA,"No","Comercio"
"21575",1,"1 a menos de 3 años","No lleva",0,28800000,0,0,"No","No",NA,"No","Comercio"
"21576",1,"10 años o más","No lleva",0,2160000,0,0,"No","No",NA,"No","Comercio"
"21577",2,"5 a menos de 10 años","No lleva",0,10800000,8,0,"No","Sí","4 MB o más","No","Servicios"
"21578",1,"10 años o más","No lleva",0,33600000,0,0,"No","No",NA,"No","Comercio"
"21579",1,"10 años o más","No lleva",0,28800000,0,0,"No","No",NA,"No","Comercio"
"21580",1,"1 a menos de 3 años","No lleva",0,11520000,0,0,"No","No",NA,"No","Comercio"
"21581",1,"10 años o más","No lleva",0,13440000,0,0,"No","No",NA,"No","Comercio"
"21582",1,"5 a menos de 10 años","No lleva",0,2.88e+08,0,0,"No","No",NA,"No","Comercio"
"21583",1,"10 años o más","No lleva",0,115200000,0,0,"No","No",NA,"No","Comercio"
"21584",1,"10 años o más","No lleva",0,86400000,0,0,"No","No",NA,"No","Comercio"
"21585",1,"10 años o más","No lleva",0,8640000,0,0,"No","No",NA,"No","Comercio"
"21586",1,"10 años o más","Otro tipo de cuentas",0,1.2e+08,0,0,"No","No",NA,"No","Comercio"
"21587",3,"10 años o más","No lleva",0,5e+07,0,0,"No","No",NA,"No","Industria"
"21588",2,"10 años o más","No lleva",0,1500000,0,0,"No","No",NA,"No","Comercio"
"21589",1,"10 años o más","Otro tipo de cuentas",0,1e+08,0,0,"No","No",NA,"No","Comercio"
"21590",2,"10 años o más","No lleva",0,1e+07,0,0,"No","No",NA,"No","Servicios"
"21591",1,"10 años o más","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"21592",1,"10 años o más","Otro tipo de cuentas",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"21593",1,"10 años o más","No lleva",0,1e+07,0,0,"No","No",NA,"No","Comercio"
"21594",1,"10 años o más","No lleva",0,2.07e+08,0,0,"No","No",NA,"No","Comercio"
"21595",2,"10 años o más","Otro tipo de cuentas",0,14400000,0,0,"No","No",NA,"No","Comercio"
"21596",2,"5 a menos de 10 años","No lleva",0,7.2e+07,0,0,"No","No",NA,"No","Comercio"
"21597",2,"10 años o más","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"21598",4,"10 años o más","No lleva",0,4.53e+08,0,0,"No","No",NA,"No","Comercio"
"21599",2,"10 años o más","No lleva",0,5500000,0,0,"No","No",NA,"No","Comercio"
"21600",2,"10 años o más","Otro tipo de cuentas",0,1e+08,0,0,"No","No",NA,"No","Comercio"
"21601",1,"10 años o más","Otro tipo de cuentas",0,6e+07,0,0,"No","No",NA,"No","Comercio"
"21602",8,"10 años o más","P o G o Balance General",0,3.5e+07,0,0,"No","No",NA,"No","Industria"
"21603",1,"1 a menos de 3 años","No lleva",0,2.4e+07,0,0,"No","No",NA,"No","Comercio"
"21604",2,"10 años o más","No lleva",0,1.8e+07,0,0,"No","No",NA,"No","Servicios"
"21605",1,"10 años o más","No lleva",0,2400000,0,0,"No","No",NA,"No","Comercio"
"21606",1,"10 años o más","No lleva",0,8400000,0,0,"No","No",NA,"No","Comercio"
"21607",3,"10 años o más","No lleva",0,3.6e+07,0,0,"No","No",NA,"No","Industria"
"21608",2,"10 años o más","No lleva",0,2.4e+07,0,0,"No","No",NA,"No","Industria"
"21609",1,"10 años o más","No lleva",0,2.4e+07,0,0,"No","No",NA,"No","Servicios"
"21610",1,"10 años o más","No lleva",0,17280000,0,0,"No","No",NA,"No","Comercio"
"21611",1,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Comercio"
"21612",1,"3 a menos de 5 años","No lleva",0,57600000,0,0,"No","No",NA,"No","Comercio"
"21613",2,"10 años o más","Otro tipo de cuentas",0,1.44e+08,0,0,"No","No",NA,"No","Comercio"
"21614",1,"5 a menos de 10 años","No lleva",0,3.6e+08,0,0,"No","No",NA,"No","Comercio"
"21615",1,"10 años o más","No lleva",0,28800000,0,0,"No","No",NA,"No","Comercio"
"21616",1,"10 años o más","No lleva",0,1.44e+08,0,0,"No","No",NA,"No","Comercio"
"21617",1,"10 años o más","No lleva",0,3500000,0,0,"No","No",NA,"No","Servicios"
"21618",1,"10 años o más","No lleva",0,3300000,0,0,"No","No",NA,"No","Comercio"
"21619",3,"10 años o más","No lleva",0,8e+06,0,0,"No","No",NA,"No","Comercio"
"21620",3,"10 años o más","Otro tipo de cuentas",0,3e+06,0,0,"No","No",NA,"No","Comercio"
"21621",3,"10 años o más","No lleva",0,8e+07,0,0,"No","No",NA,"No","Comercio"
"21622",1,"5 a menos de 10 años","Otro tipo de cuentas",0,2e+07,0,0,"No","No",NA,"No","Comercio"
"21623",1,"10 años o más","No lleva",0,6e+07,0,0,"No","No",NA,"No","Comercio"
"21624",2,"3 a menos de 5 años","No lleva",0,4.2e+07,0,0,"No","No",NA,"No","Comercio"
"21625",1,"10 años o más","No lleva",0,9e+05,0,0,"No","No",NA,"No","Comercio"
"21626",2,"10 años o más","No lleva",0,1.08e+08,0,0,"No","No",NA,"No","Comercio"
"21627",2,"5 a menos de 10 años","Otro tipo de cuentas",0,2.4e+07,0,0,"No","No",NA,"No","Comercio"
"21628",2,"10 años o más","No lleva",0,2e+08,0,0,"No","No",NA,"No","Comercio"
"21629",1,"10 años o más","No lleva",0,105600000,0,0,"No","No",NA,"No","Comercio"
"21630",1,"10 años o más","No lleva",0,28800000,0,0,"No","No",NA,"No","Comercio"
"21631",1,"10 años o más","No lleva",0,37200000,0,0,"No","No",NA,"No","Comercio"
"21632",2,"10 años o más","Otro tipo de cuentas",0,1.08e+08,0,0,"No","No",NA,"No","Comercio"
"21633",3,"10 años o más","P o G o Balance General",3,19800000,1,2,"No","Sí","4 MB o más","No","Servicios"
"21634",1,"3 a menos de 5 años","Otro tipo de cuentas",1,1e+07,0,0,"No","No",NA,"No","Servicios"
"21635",1,"10 años o más","Otro tipo de cuentas",0,8400000,0,0,"No","No",NA,"No","Servicios"
"21636",3,"1 a menos de 3 años","Libro de registro diario",0,2e+08,0,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"21637",1,"1 a menos de 3 años","No lleva",0,9e+06,0,0,"No","No",NA,"No","Comercio"
"21638",4,"5 a menos de 10 años","Libro de registro diario",0,5.5e+07,0,1,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"21639",6,"10 años o más","Libro de registro diario",0,2.4e+07,0,1,"Sí","Sí","Menos de 2 MB","Sí","Servicios"
"21640",2,"5 a menos de 10 años","No lleva",0,13604000,0,0,"No","No",NA,"No","Servicios"
"21641",1,"3 a menos de 5 años","No lleva",0,38400000,0,0,"No","No",NA,"No","Comercio"
"21642",1,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Comercio"
"21643",2,"10 años o más","No lleva",0,7.2e+07,0,0,"No","No",NA,"No","Comercio"
"21644",1,"10 años o más","No lleva",0,1.89e+08,0,0,"No","No",NA,"No","Comercio"
"21645",2,"10 años o más","No lleva",0,1.44e+08,0,0,"No","No",NA,"No","Comercio"
"21646",2,"5 a menos de 10 años","No lleva",0,33600000,0,0,"No","No",NA,"No","Servicios"
"21647",1,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Comercio"
"21648",1,"5 a menos de 10 años","No lleva",0,3e+06,0,0,"No","No",NA,"No","Industria"
"21649",1,"10 años o más","No lleva",0,4600000,0,0,"No","No",NA,"No","Comercio"
"21650",1,"10 años o más","Otro tipo de cuentas",0,2.5e+07,0,0,"No","No",NA,"No","Comercio"
"21651",1,"10 años o más","No lleva",0,3500000,0,0,"No","No",NA,"No","Comercio"
"21652",1,"5 a menos de 10 años","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"21653",7,"10 años o más","No lleva",0,2.04e+08,0,0,"No","No",NA,"No","Servicios"
"21654",2,"5 a menos de 10 años","Otro tipo de cuentas",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"21655",2,"10 años o más","No lleva",0,6e+06,0,0,"No","No",NA,"No","Comercio"
"21656",1,"10 años o más","No lleva",0,5760000,0,0,"No","No",NA,"No","Comercio"
"21657",1,"10 años o más","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"21658",1,"10 años o más","No lleva",0,10800000,0,0,"No","No",NA,"No","Comercio"
"21659",1,"10 años o más","No lleva",0,10080000,0,0,"No","No",NA,"No","Industria"
"21660",1,"10 años o más","No lleva",0,5400000,0,0,"No","No",NA,"No","Comercio"
"21661",2,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Servicios"
"21662",2,"10 años o más","No lleva",0,3600000,0,0,"No","No",NA,"No","Comercio"
"21663",1,"10 años o más","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"21664",1,"10 años o más","Otro tipo de cuentas",0,3e+07,1,1,"No","No",NA,"No","Industria"
"21665",6,"5 a menos de 10 años","Libro de registro diario",0,4e+07,1,0,"No","Sí","Menos de 2 MB","No","Comercio"
"21666",5,"10 años o más","Otro tipo de cuentas",0,1.4e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"21667",1,"5 a menos de 10 años","No lleva",0,1.8e+07,0,0,"No","No",NA,"No","Servicios"
"21668",1,"10 años o más","No lleva",0,3e+06,0,0,"No","No",NA,"No","Servicios"
"21669",3,"10 años o más","Otro tipo de cuentas",0,1.8e+07,0,0,"Sí","No",NA,"Sí","Servicios"
"21670",2,"10 años o más","No lleva",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"21671",2,"10 años o más","No lleva",0,2.4e+07,0,0,"No","No",NA,"No","Servicios"
"21672",1,"10 años o más","No lleva",0,86400000,0,0,"No","No",NA,"No","Servicios"
"21673",1,"10 años o más","No lleva",0,63360000,0,0,"No","No",NA,"No","Comercio"
"21674",1,"10 años o más","No lleva",0,57600000,0,0,"No","No",NA,"No","Comercio"
"21675",1,"10 años o más","No lleva",0,155480000,0,0,"No","No",NA,"No","Comercio"
"21676",1,"10 años o más","No lleva",0,172800000,0,0,"No","No",NA,"No","Comercio"
"21677",1,"10 años o más","No lleva",0,28800000,0,0,"No","No",NA,"No","Comercio"
"21678",1,"10 años o más","No lleva",0,115200000,0,0,"No","No",NA,"No","Comercio"
"21679",2,"10 años o más","Otro tipo de cuentas",0,1.2e+07,0,0,"No","No",NA,"No","Servicios"
"21680",5,"10 años o más","No lleva",0,3.6e+07,0,0,"No","No",NA,"No","Comercio"
"21681",1,"10 años o más","No lleva",0,7200000,0,0,"No","No",NA,"No","Comercio"
"21682",1,"10 años o más","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"21683",1,"10 años o más","No lleva",0,8e+05,0,0,"No","No",NA,"No","Comercio"
"21684",1,"10 años o más","Otro tipo de cuentas",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"21685",1,"3 a menos de 5 años","No lleva",0,3600000,0,0,"No","No",NA,"No","Comercio"
"21686",1,"5 a menos de 10 años","No lleva",0,3e+06,0,0,"No","No",NA,"No","Comercio"
"21687",1,"10 años o más","No lleva",0,2500000,0,0,"No","No",NA,"No","Comercio"
"21688",1,"10 años o más","No lleva",0,1e+06,0,0,"No","No",NA,"No","Comercio"
"21689",1,"10 años o más","No lleva",0,3e+06,0,0,"No","No",NA,"No","Comercio"
"21690",1,"5 a menos de 10 años","No lleva",0,1500000,0,0,"No","No",NA,"No","Comercio"
"21691",1,"10 años o más","No lleva",0,3500000,0,0,"No","No",NA,"No","Comercio"
"21692",1,"10 años o más","No lleva",0,8e+06,0,0,"No","No",NA,"No","Comercio"
"21693",1,"10 años o más","No lleva",0,7e+06,0,0,"No","No",NA,"No","Comercio"
"21694",1,"1 a menos de 3 años","No lleva",0,1e+07,0,0,"No","No",NA,"No","Comercio"
"21695",3,"10 años o más","Libro de registro diario",0,6e+07,0,1,"No","Sí","4 MB o más","No","Servicios"
"21696",1,"1 a menos de 3 años","Libro de registro diario",0,6.7e+07,0,0,"No","No",NA,"No","Comercio"
"21697",1,"3 a menos de 5 años","No lleva",0,3e+06,0,0,"No","No",NA,"No","Comercio"
"21698",3,"10 años o más","Otro tipo de cuentas",0,7.2e+07,0,0,"No","No",NA,"No","Servicios"
"21699",1,"1 a menos de 3 años","No lleva",0,6e+07,0,0,"No","No",NA,"No","Comercio"
"21700",1,"1 a menos de 3 años","No lleva",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"21701",1,"10 años o más","No lleva",0,4200000,0,0,"No","No",NA,"No","Comercio"
"21702",1,"10 años o más","No lleva",0,86400000,0,0,"No","No",NA,"No","Comercio"
"21703",1,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Comercio"
"21704",1,"10 años o más","No lleva",0,9600000,0,0,"No","No",NA,"No","Comercio"
"21705",1,"10 años o más","No lleva",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"21706",2,"5 a menos de 10 años","No lleva",0,4.3e+07,0,0,"No","No",NA,"No","Comercio"
"21707",1,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Comercio"
"21708",1,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Comercio"
"21709",1,"3 a menos de 5 años","No lleva",0,2.4e+08,0,0,"No","No",NA,"No","Comercio"
"21710",1,"10 años o más","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"21711",1,"5 a menos de 10 años","No lleva",0,6e+06,0,0,"No","No",NA,"No","Comercio"
"21712",1,"10 años o más","Otro tipo de cuentas",0,3e+07,0,0,"No","No",NA,"No","Comercio"
"21713",1,"5 a menos de 10 años","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"21714",2,"10 años o más","No lleva",0,7.2e+07,0,0,"No","No",NA,"No","Comercio"
"21715",1,"5 a menos de 10 años","No lleva",0,7.2e+07,0,0,"No","No",NA,"No","Comercio"
"21716",2,"10 años o más","No lleva",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"21717",2,"10 años o más","No lleva",0,8.4e+07,0,0,"No","No",NA,"No","Comercio"
"21718",1,"3 a menos de 5 años","No lleva",0,3500000,0,0,"No","No",NA,"No","Comercio"
"21719",1,"10 años o más","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"21720",2,"10 años o más","Otro tipo de cuentas",0,6e+06,0,0,"No","No",NA,"No","Comercio"
"21721",1,"10 años o más","No lleva",0,2.2e+07,0,0,"No","No",NA,"No","Comercio"
"21722",1,"10 años o más","Otro tipo de cuentas",0,1500000,0,0,"No","No",NA,"No","Comercio"
"21723",1,"3 a menos de 5 años","No lleva",0,1600000,0,0,"No","No",NA,"No","Comercio"
"21724",1,"10 años o más","No lleva",0,3e+06,0,0,"No","No",NA,"No","Comercio"
"21725",1,"10 años o más","No lleva",0,1e+07,0,0,"No","No",NA,"No","Comercio"
"21726",1,"5 a menos de 10 años","No lleva",0,10080000,0,0,"No","No",NA,"No","Comercio"
"21727",1,"10 años o más","No lleva",0,1e+07,4,0,"No","Sí","4 MB o más","No","Servicios"
"21728",2,"3 a menos de 5 años","Otro tipo de cuentas",0,9500000,0,0,"No","No",NA,"No","Servicios"
